t, q0, q1, q0ref, q1ref
0.050000 -0.995922, 0.000852, -1.000000, 0.000000
0.050250 -0.995893, 0.000859, -1.000000, 0.000000
0.050500 -0.995863, 0.000867, -1.000000, 0.000000
0.050750 -0.995834, 0.000874, -1.000000, 0.000000
0.051000 -0.995805, 0.000882, -1.000000, 0.000000
0.051250 -0.995776, 0.000890, -1.000000, 0.000000
0.051500 -0.995746, 0.000897, -1.000000, 0.000000
0.051750 -0.995717, 0.000905, -1.000000, 0.000000
0.052000 -0.995688, 0.000913, -1.000000, 0.000000
0.052250 -0.995658, 0.000920, -1.000000, 0.000000
0.052500 -0.995629, 0.000928, -1.000000, 0.000000
0.052750 -0.995600, 0.000936, -1.000000, 0.000000
0.053000 -0.995570, 0.000943, -1.000000, 0.000000
0.053250 -0.995541, 0.000951, -1.000000, 0.000000
0.053500 -0.995512, 0.000959, -1.000000, 0.000000
0.053750 -0.995482, 0.000966, -1.000000, 0.000000
0.054000 -0.995453, 0.000974, -1.000000, 0.000000
0.054250 -0.995423, 0.000982, -1.000000, 0.000000
0.054500 -0.995394, 0.000989, -1.000000, 0.000000
0.054750 -0.995365, 0.000997, -1.000000, 0.000000
0.055000 -0.995335, 0.001005, -1.000000, 0.000000
0.055250 -0.995306, 0.001013, -1.000000, 0.000000
0.055500 -0.995277, 0.001020, -1.000000, 0.000000
0.055750 -0.995247, 0.001028, -1.000000, 0.000000
0.056000 -0.995218, 0.001036, -1.000000, 0.000000
0.056250 -0.995189, 0.001043, -1.000000, 0.000000
0.056500 -0.995159, 0.001051, -1.000000, 0.000000
0.056750 -0.995130, 0.001059, -1.000000, 0.000000
0.057000 -0.995100, 0.001067, -1.000000, 0.000000
0.057250 -0.995071, 0.001074, -1.000000, 0.000000
0.057500 -0.995042, 0.001082, -1.000000, 0.000000
0.057750 -0.995012, 0.001090, -1.000000, 0.000000
0.058000 -0.994983, 0.001098, -1.000000, 0.000000
0.058250 -0.994954, 0.001105, -1.000000, 0.000000
0.058500 -0.994925, 0.001113, -1.000000, 0.000000
0.058750 -0.994895, 0.001121, -1.000000, 0.000000
0.059000 -0.994866, 0.001129, -1.000000, 0.000000
0.059250 -0.994837, 0.001137, -1.000000, 0.000000
0.059500 -0.994807, 0.001144, -1.000000, 0.000000
0.059750 -0.994778, 0.001152, -1.000000, 0.000000
0.060000 -0.994749, 0.001160, -1.000000, 0.000000
0.060250 -0.994720, 0.001168, -1.000000, 0.000000
0.060500 -0.994690, 0.001175, -1.000000, 0.000000
0.060750 -0.994661, 0.001183, -1.000000, 0.000000
0.061000 -0.994632, 0.001191, -1.000000, 0.000000
0.061250 -0.994603, 0.001199, -1.000000, 0.000000
0.061500 -0.994574, 0.001206, -1.000000, 0.000000
0.061750 -0.994544, 0.001214, -1.000000, 0.000000
0.062000 -0.994515, 0.001222, -1.000000, 0.000000
0.062250 -0.994486, 0.001230, -1.000000, 0.000000
0.062500 -0.994457, 0.001237, -1.000000, 0.000000
0.062750 -0.994428, 0.001245, -1.000000, 0.000000
0.063000 -0.994399, 0.001253, -1.000000, 0.000000
0.063250 -0.994370, 0.001261, -1.000000, 0.000000
0.063500 -0.994341, 0.001268, -1.000000, 0.000000
0.063750 -0.994312, 0.001276, -1.000000, 0.000000
0.064000 -0.994283, 0.001284, -1.000000, 0.000000
0.064250 -0.994254, 0.001292, -1.000000, 0.000000
0.064500 -0.994225, 0.001299, -1.000000, 0.000000
0.064750 -0.994196, 0.001307, -1.000000, 0.000000
0.065000 -0.994167, 0.001315, -1.000000, 0.000000
0.065250 -0.994138, 0.001323, -1.000000, 0.000000
0.065500 -0.994109, 0.001330, -1.000000, 0.000000
0.065750 -0.994080, 0.001338, -1.000000, 0.000000
0.066000 -0.994052, 0.001346, -1.000000, 0.000000
0.066250 -0.994023, 0.001354, -1.000000, 0.000000
0.066500 -0.993994, 0.001361, -1.000000, 0.000000
0.066750 -0.993965, 0.001369, -1.000000, 0.000000
0.067000 -0.993936, 0.001377, -1.000000, 0.000000
0.067250 -0.993908, 0.001384, -1.000000, 0.000000
0.067500 -0.993879, 0.001392, -1.000000, 0.000000
0.067750 -0.993850, 0.001400, -1.000000, 0.000000
0.068000 -0.993822, 0.001408, -1.000000, 0.000000
0.068250 -0.993793, 0.001415, -1.000000, 0.000000
0.068500 -0.993765, 0.001423, -1.000000, 0.000000
0.068750 -0.993736, 0.001431, -1.000000, 0.000000
0.069000 -0.993707, 0.001438, -1.000000, 0.000000
0.069250 -0.993679, 0.001446, -1.000000, 0.000000
0.069500 -0.993651, 0.001454, -1.000000, 0.000000
0.069750 -0.993622, 0.001461, -1.000000, 0.000000
0.070000 -0.993594, 0.001469, -1.000000, 0.000000
0.070250 -0.993565, 0.001477, -1.000000, 0.000000
0.070500 -0.993537, 0.001484, -1.000000, 0.000000
0.070750 -0.993509, 0.001492, -1.000000, 0.000000
0.071000 -0.993480, 0.001499, -1.000000, 0.000000
0.071250 -0.993452, 0.001507, -1.000000, 0.000000
0.071500 -0.993424, 0.001515, -1.000000, 0.000000
0.071750 -0.993396, 0.001522, -1.000000, 0.000000
0.072000 -0.993367, 0.001530, -1.000000, 0.000000
0.072250 -0.993339, 0.001537, -1.000000, 0.000000
0.072500 -0.993311, 0.001545, -1.000000, 0.000000
0.072750 -0.993283, 0.001553, -1.000000, 0.000000
0.073000 -0.993255, 0.001560, -1.000000, 0.000000
0.073250 -0.993227, 0.001568, -1.000000, 0.000000
0.073500 -0.993199, 0.001575, -1.000000, 0.000000
0.073750 -0.993171, 0.001583, -1.000000, 0.000000
0.074000 -0.993143, 0.001590, -1.000000, 0.000000
0.074250 -0.993115, 0.001598, -1.000000, 0.000000
0.074500 -0.993088, 0.001606, -1.000000, 0.000000
0.074750 -0.993060, 0.001613, -1.000000, 0.000000
0.075000 -0.993032, 0.001621, -1.000000, 0.000000
0.075250 -0.993004, 0.001628, -1.000000, 0.000000
0.075500 -0.992977, 0.001636, -1.000000, 0.000000
0.075750 -0.992949, 0.001643, -1.000000, 0.000000
0.076000 -0.992921, 0.001651, -1.000000, 0.000000
0.076250 -0.992894, 0.001658, -1.000000, 0.000000
0.076500 -0.992866, 0.001665, -1.000000, 0.000000
0.076750 -0.992839, 0.001673, -1.000000, 0.000000
0.077000 -0.992811, 0.001680, -1.000000, 0.000000
0.077250 -0.992784, 0.001688, -1.000000, 0.000000
0.077500 -0.992756, 0.001695, -1.000000, 0.000000
0.077750 -0.992729, 0.001703, -1.000000, 0.000000
0.078000 -0.992702, 0.001710, -1.000000, 0.000000
0.078250 -0.992674, 0.001717, -1.000000, 0.000000
0.078500 -0.992647, 0.001725, -1.000000, 0.000000
0.078750 -0.992620, 0.001732, -1.000000, 0.000000
0.079000 -0.992593, 0.001740, -1.000000, 0.000000
0.079250 -0.992566, 0.001747, -1.000000, 0.000000
0.079500 -0.992539, 0.001754, -1.000000, 0.000000
0.079750 -0.992512, 0.001762, -1.000000, 0.000000
0.080000 -0.992485, 0.001769, -1.000000, 0.000000
0.080250 -0.992458, 0.001776, -1.000000, 0.000000
0.080500 -0.992431, 0.001784, -1.000000, 0.000000
0.080750 -0.992404, 0.001791, -1.000000, 0.000000
0.081000 -0.992377, 0.001798, -1.000000, 0.000000
0.081250 -0.992350, 0.001806, -1.000000, 0.000000
0.081500 -0.992323, 0.001813, -1.000000, 0.000000
0.081750 -0.992297, 0.001820, -1.000000, 0.000000
0.082000 -0.992270, 0.001827, -1.000000, 0.000000
0.082250 -0.992244, 0.001835, -1.000000, 0.000000
0.082500 -0.992217, 0.001842, -1.000000, 0.000000
0.082750 -0.992190, 0.001849, -1.000000, 0.000000
0.083000 -0.992164, 0.001856, -1.000000, 0.000000
0.083250 -0.992137, 0.001864, -1.000000, 0.000000
0.083500 -0.992111, 0.001871, -1.000000, 0.000000
0.083750 -0.992085, 0.001878, -1.000000, 0.000000
0.084000 -0.992058, 0.001885, -1.000000, 0.000000
